Datum;Periode ab;kW
01.01.2021;18:45;400,69
01.01.2021;19:00;401,95
01.01.2021;19:15;404,48
01.01.2021;19:30;400,69
01.01.2021;19:45;400,69
01.01.2021;20:00;390,58
01.01.2021;20:15;396,90
01.01.2021;20:30;399,42
01.01.2021;20:45;398,16
01.01.2021;21:00;399,42
01.01.2021;21:15;398,16
01.01.2021;21:30;405,74
01.01.2021;21:45;358,98
01.01.2021;22:00;323,58
01.01.2021;22:15;390,58
01.01.2021;22:30;393,10
01.01.2021;22:45;324,85
01.01.2021;23:00;341,28
01.01.2021;23:15;398,16
01.01.2021;23:30;408,27
01.01.2021;23:45;401,95
02.01.2021;00:00;400,69
02.01.2021;00:15;401,95
02.01.2021;00:30;404,48
02.01.2021;00:45;404,48
02.01.2021;01:00;390,58
02.01.2021;01:15;400,69
02.01.2021;01:30;404,48
02.01.2021;01:45;405,74
02.01.2021;02:00;404,48
02.01.2021;02:15;407,01
02.01.2021;02:30;398,16
02.01.2021;02:45;388,05
02.01.2021;03:00;396,90
02.01.2021;03:15;396,90
02.01.2021;03:30;398,16
02.01.2021;03:45;400,69
02.01.2021;04:00;404,48
02.01.2021;04:15;395,63
02.01.2021;04:30;394,37
02.01.2021;04:45;393,10
02.01.2021;05:00;404,48
02.01.2021;05:15;395,63
02.01.2021;05:30;396,90
02.01.2021;05:45;396,90
02.01.2021;06:00;404,48
02.01.2021;06:15;401,95
02.01.2021;06:30;391,84
02.01.2021;06:45;395,63
02.01.2021;07:00;398,16
02.01.2021;07:15;377,94
02.01.2021;07:30;398,16
02.01.2021;07:45;408,27
02.01.2021;08:00;399,42
02.01.2021;08:15;391,84
02.01.2021;08:30;398,16
02.01.2021;08:45;400,69
02.01.2021;09:00;401,95
02.01.2021;09:15;399,42
02.01.2021;09:30;390,58
02.01.2021;09:45;393,10
02.01.2021;10:00;384,26
02.01.2021;10:15;386,78
02.01.2021;10:30;390,58
02.01.2021;10:45;360,24
02.01.2021;11:00;367,82
02.01.2021;11:15;365,30
02.01.2021;11:30;353,92
02.01.2021;11:45;372,88
02.01.2021;12:00;379,20
02.01.2021;12:15;377,94
02.01.2021;12:30;379,20
02.01.2021;12:45;369,09
02.01.2021;13:00;370,35
02.01.2021;13:15;381,73
02.01.2021;13:30;337,49
02.01.2021;13:45;348,86
02.01.2021;14:00;374,14
02.01.2021;14:15;365,30
02.01.2021;14:30;371,62
02.01.2021;14:45;371,62
02.01.2021;15:00;380,46
02.01.2021;15:15;385,52
02.01.2021;15:30;386,78
02.01.2021;15:45;391,84
02.01.2021;16:00;380,46
02.01.2021;16:15;364,03
02.01.2021;16:30;360,24
02.01.2021;16:45;356,45
02.01.2021;17:00;364,03
02.01.2021;17:15;374,14
02.01.2021;17:30;389,31
02.01.2021;17:45;370,35
02.01.2021;18:00;386,78
02.01.2021;18:15;367,82
02.01.2021;18:30;351,39
02.01.2021;18:45;375,41
02.01.2021;19:00;372,88
02.01.2021;19:15;380,46
02.01.2021;19:30;379,20
02.01.2021;19:45;369,09
02.01.2021;20:00;381,73
02.01.2021;20:15;386,78
02.01.2021;20:30;390,58
02.01.2021;20:45;391,84
02.01.2021;21:00;385,52
02.01.2021;21:15;388,05
02.01.2021;21:30;350,13
02.01.2021;21:45;362,77
02.01.2021;22:00;376,67
02.01.2021;22:15;343,81
02.01.2021;22:30;391,84
02.01.2021;22:45;393,10
02.01.2021;23:00;393,10
02.01.2021;23:15;391,84
02.01.2021;23:30;366,56
02.01.2021;23:45;366,56
03.01.2021;00:00;380,46
03.01.2021;00:15;385,52
03.01.2021;00:30;386,78
03.01.2021;00:45;389,31
03.01.2021;01:00;390,58
03.01.2021;01:15;390,58
03.01.2021;01:30;384,26
03.01.2021;01:45;388,05
03.01.2021;02:00;388,05
03.01.2021;02:15;388,05
03.01.2021;02:30;356,45
03.01.2021;02:45;297,04
03.01.2021;03:00;377,94
03.01.2021;03:15;389,31
03.01.2021;03:30;388,05
03.01.2021;03:45;391,84
03.01.2021;04:00;393,10
03.01.2021;04:15;377,94
03.01.2021;04:30;380,46
03.01.2021;04:45;394,37
03.01.2021;05:00;394,37
03.01.2021;05:15;382,99
03.01.2021;05:30;348,86
03.01.2021;05:45;355,18
03.01.2021;06:00;303,36
03.01.2021;06:15;369,09
03.01.2021;06:30;390,58
03.01.2021;06:45;395,63
03.01.2021;07:00;380,46
03.01.2021;07:15;388,05
03.01.2021;07:30;381,73
03.01.2021;07:45;380,46
03.01.2021;08:00;386,78
03.01.2021;08:15;385,52
03.01.2021;08:30;376,67
03.01.2021;08:45;386,78
03.01.2021;09:00;382,99
03.01.2021;09:15;388,05
03.01.2021;09:30;377,94
03.01.2021;09:45;371,62
03.01.2021;10:00;362,77
03.01.2021;10:15;366,56
03.01.2021;10:30;341,28
03.01.2021;10:45;318,53
03.01.2021;11:00;375,41
03.01.2021;11:15;380,46
03.01.2021;11:30;379,20
03.01.2021;11:45;371,62
03.01.2021;12:00;360,24
03.01.2021;12:15;371,62
03.01.2021;12:30;376,67
03.01.2021;12:45;380,46
03.01.2021;13:00;375,41
03.01.2021;13:15;381,73
03.01.2021;13:30;384,26
03.01.2021;13:45;382,99
03.01.2021;14:00;384,26
03.01.2021;14:15;391,84
03.01.2021;14:30;386,78
03.01.2021;14:45;393,10
03.01.2021;15:00;391,84
03.01.2021;15:15;396,90
03.01.2021;15:30;393,10
03.01.2021;15:45;395,63
03.01.2021;16:00;389,31
03.01.2021;16:15;394,37
03.01.2021;16:30;394,37
03.01.2021;16:45;398,16
03.01.2021;17:00;399,42
03.01.2021;17:15;389,31
03.01.2021;17:30;396,90
03.01.2021;17:45;391,84
03.01.2021;18:00;384,26
03.01.2021;18:15;326,11
03.01.2021;18:30;308,42
03.01.2021;18:45;309,68
03.01.2021;19:00;329,90
03.01.2021;19:15;340,02
03.01.2021;19:30;361,50
03.01.2021;19:45;379,20
03.01.2021;20:00;379,20
03.01.2021;20:15;372,88
03.01.2021;20:30;355,18
03.01.2021;20:45;319,79
03.01.2021;21:00;302,10
03.01.2021;21:15;300,83
03.01.2021;21:30;294,51
03.01.2021;21:45;286,93
03.01.2021;22:00;280,61
03.01.2021;22:15;280,61
03.01.2021;22:30;278,08
03.01.2021;22:45;278,08
03.01.2021;23:00;302,10
03.01.2021;23:15;322,32
03.01.2021;23:30;316,00
03.01.2021;23:45;290,72
04.01.2021;00:00;289,46
04.01.2021;00:15;288,19
04.01.2021;00:30;305,89
04.01.2021;00:45;342,54
04.01.2021;01:00;379,20
04.01.2021;01:15;384,26
04.01.2021;01:30;385,52
04.01.2021;01:45;385,52
04.01.2021;02:00;377,94
04.01.2021;02:15;381,73
04.01.2021;02:30;384,26
04.01.2021;02:45;380,46
04.01.2021;03:00;395,63
04.01.2021;03:15;405,74
04.01.2021;03:30;403,22
04.01.2021;03:45;393,10
04.01.2021;04:00;388,05
04.01.2021;04:15;420,91
04.01.2021;04:30;516,98
04.01.2021;04:45;522,03
04.01.2021;05:00;532,14
04.01.2021;05:15;518,24
04.01.2021;05:30;498,02
04.01.2021;05:45;457,57
04.01.2021;06:00;432,29
04.01.2021;06:15;438,61
04.01.2021;06:30;524,56
04.01.2021;06:45;538,46
04.01.2021;07:00;532,14
04.01.2021;07:15;496,75
04.01.2021;07:30;474,00
04.01.2021;07:45;458,83
04.01.2021;08:00;456,30
04.01.2021;08:15;515,71
04.01.2021;08:30;527,09
04.01.2021;08:45;566,27
04.01.2021;09:00;547,31
04.01.2021;09:15;504,34
04.01.2021;09:30;533,41
04.01.2021;09:45;533,41
04.01.2021;10:00;522,03
04.01.2021;10:15;513,18
04.01.2021;10:30;511,92
04.01.2021;10:45;532,14
04.01.2021;11:00;530,88
04.01.2021;11:15;565,01
04.01.2021;11:30;551,10
04.01.2021;11:45;544,78
04.01.2021;12:00;528,35
04.01.2021;12:15;480,32
04.01.2021;12:30;447,46
04.01.2021;12:45;480,32
04.01.2021;13:00;436,08
04.01.2021;13:15;398,16
04.01.2021;13:30;436,08
04.01.2021;13:45;448,72
04.01.2021;14:00;446,19
04.01.2021;14:15;447,46
04.01.2021;14:30;429,76
04.01.2021;14:45;398,16
04.01.2021;15:00;424,70
04.01.2021;15:15;444,93
04.01.2021;15:30;449,98
04.01.2021;15:45;451,25
04.01.2021;16:00;436,08
04.01.2021;16:15;431,02
04.01.2021;16:30;441,14
04.01.2021;16:45;448,72
04.01.2021;17:00;420,91
04.01.2021;17:15;375,41
04.01.2021;17:30;360,24
04.01.2021;17:45;360,24
04.01.2021;18:00;366,56
04.01.2021;18:15;350,13
04.01.2021;18:30;347,60
04.01.2021;18:45;376,67
04.01.2021;19:00;419,65
04.01.2021;19:15;437,34
04.01.2021;19:30;428,50
04.01.2021;19:45;413,33
04.01.2021;20:00;398,16
04.01.2021;20:15;380,46
04.01.2021;20:30;379,20
04.01.2021;20:45;377,94
04.01.2021;21:00;379,20
04.01.2021;21:15;382,99
04.01.2021;21:30;377,94
04.01.2021;21:45;390,58
04.01.2021;22:00;407,01
04.01.2021;22:15;434,82
04.01.2021;22:30;433,55
04.01.2021;22:45;448,72
04.01.2021;23:00;446,19
04.01.2021;23:15;437,34
04.01.2021;23:30;434,82
04.01.2021;23:45;444,93
05.01.2021;00:00;441,14
05.01.2021;00:15;439,87
05.01.2021;00:30;438,61
05.01.2021;00:45;449,98
05.01.2021;01:00;449,98
05.01.2021;01:15;443,66
05.01.2021;01:30;449,98
05.01.2021;01:45;448,72
05.01.2021;02:00;449,98
05.01.2021;02:15;455,04
05.01.2021;02:30;448,72
05.01.2021;02:45;449,98
05.01.2021;03:00;437,34
05.01.2021;03:15;427,23
05.01.2021;03:30;432,29
05.01.2021;03:45;436,08
05.01.2021;04:00;425,97
05.01.2021;04:15;414,59
05.01.2021;04:30;410,80
05.01.2021;04:45;385,52
05.01.2021;05:00;395,63
05.01.2021;05:15;433,55
05.01.2021;05:30;451,25
05.01.2021;05:45;451,25
05.01.2021;06:00;468,94
05.01.2021;06:15;461,36
05.01.2021;06:30;480,32
05.01.2021;06:45;466,42
05.01.2021;07:00;441,14
05.01.2021;07:15;417,12
05.01.2021;07:30;458,83
05.01.2021;07:45;465,15
05.01.2021;08:00;462,62
05.01.2021;08:15;471,47
05.01.2021;08:30;482,85
05.01.2021;08:45;467,68
05.01.2021;09:00;458,83
05.01.2021;09:15;441,14
05.01.2021;09:30;556,16
05.01.2021;09:45;571,33
05.01.2021;10:00;542,26
05.01.2021;10:15;578,91
05.01.2021;10:30;565,01
05.01.2021;10:45;511,92
05.01.2021;11:00;522,03
05.01.2021;11:15;602,93
05.01.2021;11:30;638,32
05.01.2021;11:45;619,36
05.01.2021;12:00;653,49
05.01.2021;12:15;644,64
05.01.2021;12:30;634,53
05.01.2021;12:45;639,58
05.01.2021;13:00;639,58
05.01.2021;13:15;634,53
05.01.2021;13:30;652,22
05.01.2021;13:45;733,12
05.01.2021;14:00;790,00
05.01.2021;14:15;778,62
05.01.2021;14:30;774,83
05.01.2021;14:45;778,62
05.01.2021;15:00;798,85
05.01.2021;15:15;791,26
05.01.2021;15:30;792,53
05.01.2021;15:45;903,76
05.01.2021;16:00;934,10
05.01.2021;16:15;944,21
05.01.2021;16:30;879,74
05.01.2021;16:45;926,51
05.01.2021;17:00;921,46
05.01.2021;17:15;923,98
05.01.2021;17:30;925,25
05.01.2021;17:45;903,76
05.01.2021;18:00;873,42
05.01.2021;18:15;800,11
05.01.2021;18:30;760,93
05.01.2021;18:45;851,94
05.01.2021;19:00;846,88
05.01.2021;19:15;883,54
05.01.2021;19:30;875,95
05.01.2021;19:45;870,90
05.01.2021;20:00;892,38
05.01.2021;20:15;903,76
05.01.2021;20:30;868,37
05.01.2021;20:45;888,59
05.01.2021;21:00;859,52
05.01.2021;21:15;850,67
05.01.2021;21:30;860,78
05.01.2021;21:45;868,37
05.01.2021;22:00;870,90
05.01.2021;22:15;772,30
05.01.2021;22:30;752,08
05.01.2021;22:45;745,76
05.01.2021;23:00;806,43
05.01.2021;23:15;865,84
05.01.2021;23:30;910,08
05.01.2021;23:45;889,86
06.01.2021;00:00;869,63
06.01.2021;00:15;874,69
06.01.2021;00:30;850,67
06.01.2021;00:45;867,10
06.01.2021;01:00;868,37
06.01.2021;01:15;887,33
06.01.2021;01:30;808,96
06.01.2021;01:45;638,32
06.01.2021;02:00;653,49
06.01.2021;02:15;784,94
06.01.2021;02:30;803,90
06.01.2021;02:45;817,81
06.01.2021;03:00;870,90
06.01.2021;03:15;864,58
06.01.2021;03:30;872,16
06.01.2021;03:45;855,73
06.01.2021;04:00;886,06
06.01.2021;04:15;863,31
06.01.2021;04:30;860,78
06.01.2021;04:45;878,48
06.01.2021;05:00;873,42
06.01.2021;05:15;872,16
06.01.2021;05:30;867,10
06.01.2021;05:45;884,80
06.01.2021;06:00;896,18
06.01.2021;06:15;906,29
06.01.2021;06:30;918,93
06.01.2021;06:45;920,19
06.01.2021;07:00;912,61
06.01.2021;07:15;921,46
06.01.2021;07:30;912,61
06.01.2021;07:45;911,34
06.01.2021;08:00;911,34
06.01.2021;08:15;898,70
06.01.2021;08:30;891,12
06.01.2021;08:45;878,48
06.01.2021;09:00;858,26
06.01.2021;09:15;853,20
06.01.2021;09:30;875,95
06.01.2021;09:45;905,02
06.01.2021;10:00;931,57
06.01.2021;10:15;936,62
06.01.2021;10:30;929,04
06.01.2021;10:45;932,83
06.01.2021;11:00;927,78
06.01.2021;11:15;927,78
06.01.2021;11:30;922,72
06.01.2021;11:45;891,12
06.01.2021;12:00;889,86
06.01.2021;12:15;901,23
06.01.2021;12:30;915,14
06.01.2021;12:45;908,82
06.01.2021;13:00;898,70
06.01.2021;13:15;905,02
06.01.2021;13:30;901,23
06.01.2021;13:45;917,66
06.01.2021;14:00;929,04
06.01.2021;14:15;917,66
06.01.2021;14:30;926,51
06.01.2021;14:45;920,19
06.01.2021;15:00;912,61
06.01.2021;15:15;892,38
06.01.2021;15:30;869,63
06.01.2021;15:45;859,52
06.01.2021;16:00;825,39
06.01.2021;16:15;723,01
06.01.2021;16:30;583,97
06.01.2021;16:45;554,90
06.01.2021;17:00;566,27
06.01.2021;17:15;578,91
06.01.2021;17:30;586,50
06.01.2021;17:45;594,08
06.01.2021;18:00;582,70
06.01.2021;18:15;570,06
06.01.2021;18:30;573,86
06.01.2021;18:45;562,48
06.01.2021;19:00;567,54
06.01.2021;19:15;542,26
06.01.2021;19:30;547,31
06.01.2021;19:45;565,01
06.01.2021;20:00;558,69
06.01.2021;20:15;561,22
06.01.2021;20:30;563,74
06.01.2021;20:45;559,95
06.01.2021;21:00;549,84
06.01.2021;21:15;544,78
06.01.2021;21:30;540,99
06.01.2021;21:45;548,58
06.01.2021;22:00;554,90
06.01.2021;22:15;554,90
06.01.2021;22:30;553,63
06.01.2021;22:45;543,52
06.01.2021;23:00;534,67
06.01.2021;23:15;529,62
06.01.2021;23:30;518,24
06.01.2021;23:45;506,86
07.01.2021;00:00;501,81
07.01.2021;00:15;501,81
07.01.2021;00:30;500,54
07.01.2021;00:45;506,86
07.01.2021;01:00;516,98
07.01.2021;01:15;522,03
07.01.2021;01:30;525,82
07.01.2021;01:45;534,67
07.01.2021;02:00;543,52
07.01.2021;02:15;538,46
07.01.2021;02:30;539,73
07.01.2021;02:45;530,88
07.01.2021;03:00;514,45
07.01.2021;03:15;501,81
07.01.2021;03:30;511,92
07.01.2021;03:45;520,77
07.01.2021;04:00;504,34
07.01.2021;04:15;530,88
07.01.2021;04:30;530,88
07.01.2021;04:45;524,56
07.01.2021;05:00;533,41
07.01.2021;05:15;542,26
07.01.2021;05:30;543,52
07.01.2021;05:45;534,67
07.01.2021;06:00;543,52
07.01.2021;06:15;548,58
07.01.2021;06:30;562,48
07.01.2021;06:45;557,42
07.01.2021;07:00;570,06
07.01.2021;07:15;581,44
07.01.2021;07:30;578,91
07.01.2021;07:45;587,76
07.01.2021;08:00;615,57
07.01.2021;08:15;613,04
07.01.2021;08:30;614,30
07.01.2021;08:45;592,82
07.01.2021;09:00;576,38
07.01.2021;09:15;571,33
07.01.2021;09:30;591,55
07.01.2021;09:45;680,03
07.01.2021;10:00;834,24
07.01.2021;10:15;829,18
07.01.2021;10:30;802,64
07.01.2021;10:45;798,85
07.01.2021;11:00;816,54
07.01.2021;11:15;826,66
07.01.2021;11:30;921,46
07.01.2021;11:45;968,22
07.01.2021;12:00;931,57
07.01.2021;12:15;916,40
07.01.2021;12:30;911,34
07.01.2021;12:45;940,42
07.01.2021;13:00;910,08
07.01.2021;13:15;905,02
07.01.2021;13:30;899,97
07.01.2021;13:45;906,29
07.01.2021;14:00;974,54
07.01.2021;14:15;955,58
07.01.2021;14:30;961,90
07.01.2021;14:45;964,43
07.01.2021;15:00;946,74
07.01.2021;15:15;936,62
07.01.2021;15:30;948,00
07.01.2021;15:45;960,64
07.01.2021;16:00;951,79
07.01.2021;16:15;958,11
07.01.2021;16:30;950,53
07.01.2021;16:45;949,26
07.01.2021;17:00;955,58
07.01.2021;17:15;953,06
07.01.2021;17:30;948,00
07.01.2021;17:45;956,85
07.01.2021;18:00;803,90
07.01.2021;18:15;781,15
07.01.2021;18:30;848,14
07.01.2021;18:45;908,82
07.01.2021;19:00;977,07
07.01.2021;19:15;963,17
07.01.2021;19:30;944,21
07.01.2021;19:45;955,58
07.01.2021;20:00;951,79
07.01.2021;20:15;946,74
07.01.2021;20:30;946,74
07.01.2021;20:45;939,15
07.01.2021;21:00;931,57
07.01.2021;21:15;930,30
07.01.2021;21:30;944,21
07.01.2021;21:45;960,64
07.01.2021;22:00;953,06
07.01.2021;22:15;931,57
07.01.2021;22:30;954,32
07.01.2021;22:45;950,53
07.01.2021;23:00;958,11
07.01.2021;23:15;946,74
07.01.2021;23:30;961,90
07.01.2021;23:45;932,83
08.01.2021;00:00;930,30
08.01.2021;00:15;918,93
08.01.2021;00:30;945,47
08.01.2021;00:45;931,57
08.01.2021;01:00;918,93
08.01.2021;01:15;915,14
08.01.2021;01:30;795,06
08.01.2021;01:45;747,02
08.01.2021;02:00;736,91
08.01.2021;02:15;849,41
08.01.2021;02:30;903,76
08.01.2021;02:45;807,70
08.01.2021;03:00;716,69
08.01.2021;03:15;682,56
08.01.2021;03:30;778,62
08.01.2021;03:45;843,09
08.01.2021;04:00;863,31
08.01.2021;04:15;843,09
08.01.2021;04:30;824,13
08.01.2021;04:45;840,56
08.01.2021;05:00;831,71
08.01.2021;05:15;836,77
08.01.2021;05:30;840,56
08.01.2021;05:45;830,45
08.01.2021;06:00;829,18
08.01.2021;06:15;849,41
08.01.2021;06:30;855,73
08.01.2021;06:45;894,91
08.01.2021;07:00;884,80
08.01.2021;07:15;884,80
08.01.2021;07:30;908,82
08.01.2021;07:45;910,08
08.01.2021;08:00;899,97
08.01.2021;08:15;898,70
08.01.2021;08:30;918,93
08.01.2021;08:45;882,27
08.01.2021;09:00;926,51
08.01.2021;09:15;881,01
08.01.2021;09:30;949,26
08.01.2021;09:45;979,60
08.01.2021;10:00;925,25
08.01.2021;10:15;930,30
08.01.2021;10:30;906,29
08.01.2021;10:45;920,19
08.01.2021;11:00;905,02
08.01.2021;11:15;931,57
08.01.2021;11:30;908,82
08.01.2021;11:45;838,03
08.01.2021;12:00;822,86
08.01.2021;12:15;877,22
08.01.2021;12:30;932,83
08.01.2021;12:45;910,08
08.01.2021;13:00;925,25
08.01.2021;13:15;905,02
08.01.2021;13:30;916,40
08.01.2021;13:45;917,66
08.01.2021;14:00;897,44
08.01.2021;14:15;913,87
08.01.2021;14:30;912,61
08.01.2021;14:45;923,98
08.01.2021;15:00;892,38
08.01.2021;15:15;929,04
08.01.2021;15:30;898,70
08.01.2021;15:45;877,22
08.01.2021;16:00;844,35
08.01.2021;16:15;824,13
08.01.2021;16:30;831,71
08.01.2021;16:45;753,34
08.01.2021;17:00;753,34
08.01.2021;17:15;728,06
08.01.2021;17:30;735,65
08.01.2021;17:45;750,82
08.01.2021;18:00;853,20
08.01.2021;18:15;855,73
08.01.2021;18:30;792,53
08.01.2021;18:45;765,98
08.01.2021;19:00;759,66
08.01.2021;19:15;786,21
08.01.2021;19:30;790,00
08.01.2021;19:45;760,93
08.01.2021;20:00;749,55
08.01.2021;20:15;768,51
08.01.2021;20:30;806,43
08.01.2021;20:45;812,75
08.01.2021;21:00;820,34
08.01.2021;21:15;854,46
08.01.2021;21:30;853,20
08.01.2021;21:45;836,77
08.01.2021;22:00;865,84
08.01.2021;22:15;892,38
08.01.2021;22:30;902,50
08.01.2021;22:45;915,14
08.01.2021;23:00;907,55
08.01.2021;23:15;931,57
08.01.2021;23:30;893,65
08.01.2021;23:45;899,97
09.01.2021;00:00;884,80
09.01.2021;00:15;898,70
09.01.2021;00:30;902,50
09.01.2021;00:45;893,65
09.01.2021;01:00;903,76
09.01.2021;01:15;892,38
09.01.2021;01:30;912,61
09.01.2021;01:45;886,06
09.01.2021;02:00;898,70
09.01.2021;02:15;844,35
09.01.2021;02:30;773,57
09.01.2021;02:45;796,32
09.01.2021;03:00;868,37
09.01.2021;03:15;888,59
09.01.2021;03:30;889,86
09.01.2021;03:45;917,66
09.01.2021;04:00;916,40
09.01.2021;04:15;889,86
09.01.2021;04:30;911,34
09.01.2021;04:45;898,70
09.01.2021;05:00;896,18
09.01.2021;05:15;908,82
09.01.2021;05:30;894,91
09.01.2021;05:45;894,91
09.01.2021;06:00;745,76
09.01.2021;06:15;705,31
09.01.2021;06:30;714,16
09.01.2021;06:45;793,79
09.01.2021;07:00;811,49
09.01.2021;07:15;811,49
09.01.2021;07:30;912,61
09.01.2021;07:45;961,90
09.01.2021;08:00;954,32
09.01.2021;08:15;889,86
09.01.2021;08:30;946,74
09.01.2021;08:45;920,19
09.01.2021;09:00;886,06
09.01.2021;09:15;907,55
09.01.2021;09:30;863,31
09.01.2021;09:45;826,66
09.01.2021;10:00;873,42
09.01.2021;10:15;972,02
09.01.2021;10:30;959,38
09.01.2021;10:45;948,00
09.01.2021;11:00;704,05
09.01.2021;11:15;782,42
09.01.2021;11:30;835,50
09.01.2021;11:45;901,23
09.01.2021;12:00;887,33
09.01.2021;12:15;898,70
09.01.2021;12:30;851,94
09.01.2021;12:45;908,82
09.01.2021;13:00;917,66
09.01.2021;13:15;874,69
09.01.2021;13:30;849,41
09.01.2021;13:45;860,78
09.01.2021;14:00;911,34
09.01.2021;14:15;888,59
09.01.2021;14:30;886,06
09.01.2021;14:45;911,34
09.01.2021;15:00;893,65
09.01.2021;15:15;923,98
09.01.2021;15:30;887,33
09.01.2021;15:45;884,80
09.01.2021;16:00;918,93
09.01.2021;16:15;906,29
09.01.2021;16:30;917,66
09.01.2021;16:45;921,46
09.01.2021;17:00;934,10
09.01.2021;17:15;898,70
09.01.2021;17:30;905,02
09.01.2021;17:45;882,27
09.01.2021;18:00;897,44
09.01.2021;18:15;901,23
09.01.2021;18:30;912,61
09.01.2021;18:45;901,23
09.01.2021;19:00;873,42
09.01.2021;19:15;910,08
09.01.2021;19:30;916,40
09.01.2021;19:45;918,93
09.01.2021;20:00;918,93
09.01.2021;20:15;901,23
09.01.2021;20:30;897,44
09.01.2021;20:45;886,06
09.01.2021;21:00;893,65
09.01.2021;21:15;906,29
09.01.2021;21:30;910,08
09.01.2021;21:45;907,55
09.01.2021;22:00;893,65
09.01.2021;22:15;929,04
09.01.2021;22:30;902,50
09.01.2021;22:45;921,46
09.01.2021;23:00;910,08
09.01.2021;23:15;931,57
09.01.2021;23:30;913,87
09.01.2021;23:45;891,12
10.01.2021;00:00;894,91
10.01.2021;00:15;902,50
10.01.2021;00:30;910,08
10.01.2021;00:45;883,54
10.01.2021;01:00;908,82
10.01.2021;01:15;867,10
10.01.2021;01:30;874,69
10.01.2021;01:45;894,91
10.01.2021;02:00;856,99
10.01.2021;02:15;822,86
10.01.2021;02:30;739,44
10.01.2021;02:45;757,14
10.01.2021;03:00;783,68
10.01.2021;03:15;901,23
10.01.2021;03:30;894,91
10.01.2021;03:45;908,82
10.01.2021;04:00;893,65
10.01.2021;04:15;907,55
10.01.2021;04:30;901,23
10.01.2021;04:45;912,61
10.01.2021;05:00;893,65
10.01.2021;05:15;911,34
10.01.2021;05:30;882,27
10.01.2021;05:45;892,38
10.01.2021;06:00;898,70
10.01.2021;06:15;911,34
10.01.2021;06:30;916,40
10.01.2021;06:45;896,18
10.01.2021;07:00;918,93
10.01.2021;07:15;901,23
10.01.2021;07:30;925,25
10.01.2021;07:45;920,19
10.01.2021;08:00;903,76
10.01.2021;08:15;887,33
10.01.2021;08:30;907,55
10.01.2021;08:45;882,27
10.01.2021;09:00;893,65
10.01.2021;09:15;881,01
10.01.2021;09:30;892,38
10.01.2021;09:45;892,38
10.01.2021;10:00;912,61
10.01.2021;10:15;884,80
10.01.2021;10:30;820,34
10.01.2021;10:45;795,06
10.01.2021;11:00;884,80
10.01.2021;11:15;906,29
10.01.2021;11:30;883,54
10.01.2021;11:45;889,86
10.01.2021;12:00;872,16
10.01.2021;12:15;840,56
10.01.2021;12:30;875,95
10.01.2021;12:45;906,29
10.01.2021;13:00;898,70
10.01.2021;13:15;915,14
10.01.2021;13:30;916,40
10.01.2021;13:45;903,76
10.01.2021;14:00;910,08
10.01.2021;14:15;899,97
10.01.2021;14:30;901,23
10.01.2021;14:45;896,18
10.01.2021;15:00;894,91
10.01.2021;15:15;906,29
10.01.2021;15:30;908,82
10.01.2021;15:45;907,55
10.01.2021;16:00;902,50
10.01.2021;16:15;907,55
10.01.2021;16:30;903,76
