Datum;Periode ab;kW
06.01.2021;08:00;135,03
06.01.2021;08:15;136,29
06.01.2021;08:30;129,82
06.01.2021;08:45;129,68
06.01.2021;09:00;124,47
06.01.2021;09:15;120,52
06.01.2021;09:30;87,3
06.01.2021;09:45;109,12
06.01.2021;10:00;93,63
06.01.2021;10:15;119,54
06.01.2021;10:30;136,29
06.01.2021;10:45;139,81
06.01.2021;11:00;136,29
06.01.2021;11:15;151,92
06.01.2021;11:30;142,49
06.01.2021;11:45;155,72
06.01.2021;12:00;142,07
06.01.2021;12:15;132,92
06.01.2021;12:30;131,08
06.01.2021;12:45;130,24
06.01.2021;13:00;131,65
06.01.2021;13:15;125,03
06.01.2021;13:30;122,07
06.01.2021;13:45;120,24
06.01.2021;14:00;132,21
06.01.2021;14:15;127,85
06.01.2021;14:30;143,33
06.01.2021;14:45;148,12
06.01.2021;15:00;151,78
06.01.2021;15:15;142,35
06.01.2021;15:30;150,37
06.01.2021;15:45;152,77
06.01.2021;16:00;169,95
06.01.2021;16:15;162,34
06.01.2021;16:30;165,58
06.01.2021;16:45;171,64
06.01.2021;17:00;175,58
06.01.2021;17:15;170,37
06.01.2021;17:30;176,42
06.01.2021;17:45;177,13
06.01.2021;18:00;179,1
06.01.2021;18:15;178,39
06.01.2021;18:30;181,49
06.01.2021;18:45;174,03
06.01.2021;19:00;166,14
06.01.2021;19:15;172,9
06.01.2021;19:30;175,44
06.01.2021;19:45;169,24
06.01.2021;20:00;165,44
06.01.2021;20:15;177,13
06.01.2021;20:30;171,64
06.01.2021;20:45;167,69
06.01.2021;21:00;168,96
06.01.2021;21:15;166,28
06.01.2021;21:30;167,27
06.01.2021;21:45;169,38
06.01.2021;22:00;173,75
06.01.2021;22:15;166,57
06.01.2021;22:30;165,72
06.01.2021;22:45;167,69
06.01.2021;23:00;165,72
06.01.2021;23:15;167,83
06.01.2021;23:30;166
06.01.2021;23:45;169,24
07.01.2021;00:00;167,55
07.01.2021;00:15;168,96
07.01.2021;00:30;180,93
07.01.2021;00:45;166
07.01.2021;01:00;164,88
07.01.2021;01:15;165,3
07.01.2021;01:30;163,33
07.01.2021;01:45;164,03
07.01.2021;02:00;166,14
07.01.2021;02:15;166,85
07.01.2021;02:30;169,38
07.01.2021;02:45;167,55
07.01.2021;03:00;166,57
07.01.2021;03:15;163,75
07.01.2021;03:30;162,62
07.01.2021;03:45;166,99
07.01.2021;04:00;166,71
07.01.2021;04:15;164,31
07.01.2021;04:30;165,16
07.01.2021;04:45;184,31
07.01.2021;05:00;170,51
07.01.2021;05:15;173,04
07.01.2021;05:30;173,89
07.01.2021;05:45;174,59
07.01.2021;06:00;177,13
07.01.2021;06:15;198,11
07.01.2021;06:30;200,92
07.01.2021;06:45;213,45
07.01.2021;07:00;216,69
07.01.2021;07:15;222,6
07.01.2021;07:30;234,71
07.01.2021;07:45;243,58
07.01.2021;08:00;228,24
07.01.2021;08:15;226,55
07.01.2021;08:30;219,93
07.01.2021;08:45;225,7
07.01.2021;09:00;235,98
07.01.2021;09:15;217,4
07.01.2021;09:30;213,45
07.01.2021;09:45;215,99
07.01.2021;10:00;212,75
07.01.2021;10:15;214,58
07.01.2021;10:30;218,24
07.01.2021;10:45;218,38
07.01.2021;11:00;222,32
07.01.2021;11:15;218,94
07.01.2021;11:30;211,9
07.01.2021;11:45;208,1
07.01.2021;12:00;214,02
07.01.2021;12:15;217,11
07.01.2021;12:30;220,35
07.01.2021;12:45;228,1
07.01.2021;13:00;222,89
07.01.2021;13:15;230,91
07.01.2021;13:30;229,08
07.01.2021;13:45;222,18
07.01.2021;14:00;217,4
07.01.2021;14:15;212,75
07.01.2021;14:30;207,96
07.01.2021;14:45;210,5
07.01.2021;15:00;209,93
07.01.2021;15:15;205
07.01.2021;15:30;203,17
07.01.2021;15:45;201,48
07.01.2021;16:00;180,36
07.01.2021;16:15;182,34
07.01.2021;16:30;182,76
07.01.2021;16:45;196,84
07.01.2021;17:00;187,26
07.01.2021;17:15;192,47
07.01.2021;17:30;199,37
07.01.2021;17:45;193,88
07.01.2021;18:00;189,38
07.01.2021;18:15;191,21
07.01.2021;18:30;192,05
07.01.2021;18:45;185,57
07.01.2021;19:00;181,63
07.01.2021;19:15;182,62
07.01.2021;19:30;183,32
07.01.2021;19:45;185,29
07.01.2021;20:00;180,79
07.01.2021;20:15;180,08
07.01.2021;20:30;182,2
07.01.2021;20:45;183,46
07.01.2021;21:00;187,69
07.01.2021;21:15;183,88
07.01.2021;21:30;184,45
07.01.2021;21:45;192,19
07.01.2021;22:00;187,69
07.01.2021;22:15;187,55
07.01.2021;22:30;183,46
07.01.2021;22:45;178,11
07.01.2021;23:00;183,32
07.01.2021;23:15;178,11
07.01.2021;23:30;181,35
07.01.2021;23:45;181,77
08.01.2021;00:00;177,41
08.01.2021;00:15;179,52
08.01.2021;00:30;185,15
08.01.2021;00:45;182,34
08.01.2021;01:00;182,62
08.01.2021;01:15;180,08
08.01.2021;01:30;180,08
08.01.2021;01:45;181,07
08.01.2021;02:00;183,18
08.01.2021;02:15;173,89
08.01.2021;02:30;179,94
08.01.2021;02:45;184,31
08.01.2021;03:00;184,03
08.01.2021;03:15;178,82
08.01.2021;03:30;172,2
08.01.2021;03:45;181,07
08.01.2021;04:00;179,52
08.01.2021;04:15;179,66
08.01.2021;04:30;177,55
08.01.2021;04:45;176,42
08.01.2021;05:00;187,12
08.01.2021;05:15;191,77
08.01.2021;05:30;192,76
08.01.2021;05:45;180,36
08.01.2021;06:00;202,75
08.01.2021;06:15;207,12
08.01.2021;06:30;203,03
08.01.2021;06:45;209,09
08.01.2021;07:00;212,75
08.01.2021;07:15;208,38
08.01.2021;07:30;218,94
08.01.2021;07:45;222,46
08.01.2021;08:00;213,17
08.01.2021;08:15;199,65
08.01.2021;08:30;203,32
08.01.2021;08:45;197,96
08.01.2021;09:00;198,53
08.01.2021;09:15;201,06
08.01.2021;09:30;212,47
08.01.2021;09:45;195,29
08.01.2021;10:00;199,8
08.01.2021;10:15;210,07
08.01.2021;10:30;201,2
08.01.2021;10:45;189,94
08.01.2021;11:00;191,07
08.01.2021;11:15;195,99
08.01.2021;11:30;206,27
08.01.2021;11:45;200,22
08.01.2021;12:00;201,06
08.01.2021;12:15;202,47
08.01.2021;12:30;197,4
08.01.2021;12:45;194,59
08.01.2021;13:00;189,8
08.01.2021;13:15;191,07
08.01.2021;13:30;190,78
08.01.2021;13:45;186
08.01.2021;14:00;183,32
08.01.2021;14:15;173,18
08.01.2021;14:30;192,47
08.01.2021;14:45;179,52
08.01.2021;15:00;174,73
08.01.2021;15:15;170,37
08.01.2021;15:30;169,38
08.01.2021;15:45;170,37
08.01.2021;16:00;169,95
08.01.2021;16:15;173,18
08.01.2021;16:30;179,1
08.01.2021;16:45;179,94
08.01.2021;17:00;181,49
08.01.2021;17:15;181,07
08.01.2021;17:30;182,2
08.01.2021;17:45;181,77
08.01.2021;18:00;179,1
08.01.2021;18:15;177,13
08.01.2021;18:30;180,79
08.01.2021;18:45;183,04
08.01.2021;19:00;166,57
08.01.2021;19:15;168,96
08.01.2021;19:30;167,97
08.01.2021;19:45;172,76
08.01.2021;20:00;166,14
08.01.2021;20:15;166,43
08.01.2021;20:30;164,6
08.01.2021;20:45;171,35
08.01.2021;21:00;165,72
08.01.2021;21:15;169,24
08.01.2021;21:30;165,44
08.01.2021;21:45;169,52
08.01.2021;22:00;174,03
08.01.2021;22:15;170,51
08.01.2021;22:30;167,41
08.01.2021;22:45;173,32
08.01.2021;23:00;172,2
08.01.2021;23:15;166
08.01.2021;23:30;167,13
08.01.2021;23:45;166,14
09.01.2021;00:00;165,44
09.01.2021;00:15;166,85
09.01.2021;00:30;171,07
09.01.2021;00:45;167,27
09.01.2021;01:00;164,88
09.01.2021;01:15;162,91
09.01.2021;01:30;165,3
09.01.2021;01:45;163,05
09.01.2021;02:00;165,86
09.01.2021;02:15;163,75
09.01.2021;02:30;167,13
09.01.2021;02:45;166,57
09.01.2021;03:00;179,52
09.01.2021;03:15;167,83
09.01.2021;03:30;164,45
09.01.2021;03:45;163,89
09.01.2021;04:00;163,75
09.01.2021;04:15;165,3
09.01.2021;04:30;167,27
09.01.2021;04:45;165,16
09.01.2021;05:00;166,85
09.01.2021;05:15;168,26
09.01.2021;05:30;169,95
09.01.2021;05:45;164,88
09.01.2021;06:00;168,82
09.01.2021;06:15;167,27
09.01.2021;06:30;173,75
09.01.2021;06:45;171,07
09.01.2021;07:00;177,13
09.01.2021;07:15;187,4
09.01.2021;07:30;183,88
09.01.2021;07:45;179,52
09.01.2021;08:00;175,86
09.01.2021;08:15;169,24
09.01.2021;08:30;166,85
09.01.2021;08:45;166,43
09.01.2021;09:00;167,55
09.01.2021;09:15;166,43
09.01.2021;09:30;164,74
09.01.2021;09:45;164,17
09.01.2021;10:00;158,68
09.01.2021;10:15;154,46
09.01.2021;10:30;161,08
09.01.2021;10:45;147
09.01.2021;11:00;144,46
09.01.2021;11:15;174,59
09.01.2021;11:30;167,83
09.01.2021;11:45;151,36
09.01.2021;12:00;152,35
09.01.2021;12:15;156,43
09.01.2021;12:30;150,94
09.01.2021;12:45;114,47
09.01.2021;13:00;134,46
09.01.2021;13:15;131,51
09.01.2021;13:30;143,33
09.01.2021;13:45;141,5
09.01.2021;14:00;149,25
09.01.2021;14:15;153,89
09.01.2021;14:30;161,78
09.01.2021;14:45;166,85
09.01.2021;15:00;164,31
09.01.2021;15:15;163,19
09.01.2021;15:30;166
09.01.2021;15:45;169,95
09.01.2021;16:00;162,62
09.01.2021;16:15;165,86
09.01.2021;16:30;164,31
09.01.2021;16:45;162,76
09.01.2021;17:00;160,79
09.01.2021;17:15;164,45
09.01.2021;17:30;165,16
09.01.2021;17:45;160,65
09.01.2021;18:00;159,67
09.01.2021;18:15;161,5
09.01.2021;18:30;162,34
09.01.2021;18:45;161,78
09.01.2021;19:00;167,13
09.01.2021;19:15;163,19
09.01.2021;19:30;165,72
09.01.2021;19:45;172,2
09.01.2021;20:00;172,62
09.01.2021;20:15;160,23
09.01.2021;20:30;163,05
09.01.2021;20:45;161,08
09.01.2021;21:00;160,23
09.01.2021;21:15;158,12
09.01.2021;21:30;161,64
09.01.2021;21:45;158,26
09.01.2021;22:00;166,28
09.01.2021;22:15;160,51
09.01.2021;22:30;164,6
09.01.2021;22:45;156,71
09.01.2021;23:00;163,61
09.01.2021;23:15;161,36
09.01.2021;23:30;158,26
09.01.2021;23:45;157,84
10.01.2021;00:00;171,21
10.01.2021;00:15;163,33
10.01.2021;00:30;161,22
10.01.2021;00:45;163,33
10.01.2021;01:00;156,29
10.01.2021;01:15;161,92
10.01.2021;01:30;159,67
10.01.2021;01:45;163,33
10.01.2021;02:00;157,56
10.01.2021;02:15;161,92
10.01.2021;02:30;158,82
10.01.2021;02:45;165,86
10.01.2021;03:00;161,78
10.01.2021;03:15;166,14
10.01.2021;03:30;159,95
10.01.2021;03:45;161,78
10.01.2021;04:00;160,79
10.01.2021;04:15;173,04
10.01.2021;04:30;159,81
10.01.2021;04:45;158,68
10.01.2021;05:00;166,85
10.01.2021;05:15;162,91
10.01.2021;05:30;162,62
10.01.2021;05:45;159,39
10.01.2021;06:00;160,51
10.01.2021;06:15;161,36
10.01.2021;06:30;165,86
10.01.2021;06:45;162,91
10.01.2021;07:00;163,61
10.01.2021;07:15;164,74
10.01.2021;07:30;168,4
10.01.2021;07:45;162,06
10.01.2021;08:00;154,6
10.01.2021;08:15;157,84
10.01.2021;08:30;161,92
10.01.2021;08:45;153,33
10.01.2021;09:00;152,35
10.01.2021;09:15;150,37
10.01.2021;09:30;151,36
10.01.2021;09:45;152,06
10.01.2021;10:00;144,74
10.01.2021;10:15;142,49
10.01.2021;10:30;150,94
10.01.2021;10:45;145,59
10.01.2021;11:00;148,54
10.01.2021;11:15;148,12
10.01.2021;11:30;128,41
10.01.2021;11:45;116,44
10.01.2021;12:00;144,74
10.01.2021;12:15;136,29
10.01.2021;12:30;123,76
10.01.2021;12:45;139,81
10.01.2021;13:00;106,59
10.01.2021;13:15;103,49
10.01.2021;13:30;96,45
10.01.2021;13:45;106,87
10.01.2021;14:00;114,61
10.01.2021;14:15;130,66
10.01.2021;14:30;134,32
10.01.2021;14:45;142,63
10.01.2021;15:00;142,35
10.01.2021;15:15;144,32
10.01.2021;15:30;147,7
10.01.2021;15:45;155,02
10.01.2021;16:00;151,5
10.01.2021;16:15;150,09
10.01.2021;16:30;149,67
10.01.2021;16:45;166,71
