Datum;Periode ab;kW
03.01.2021;04:30;730,80
03.01.2021;04:45;730,80
03.01.2021;05:00;781,20
03.01.2021;05:15;856,80
03.01.2021;05:30;882,00
03.01.2021;05:45;882,00
03.01.2021;06:00;957,60
03.01.2021;06:15;907,20
03.01.2021;06:30;882,00
03.01.2021;06:45;907,20
03.01.2021;07:00;907,20
03.01.2021;07:15;907,20
03.01.2021;07:30;882,00
03.01.2021;07:45;882,00
03.01.2021;08:00;882,00
03.01.2021;08:15;831,60
03.01.2021;08:30;831,60
03.01.2021;08:45;856,80
03.01.2021;09:00;831,60
03.01.2021;09:15;856,80
03.01.2021;09:30;831,60
03.01.2021;09:45;856,80
03.01.2021;10:00;831,60
03.01.2021;10:15;856,80
03.01.2021;10:30;856,80
03.01.2021;10:45;831,60
03.01.2021;11:00;856,80
03.01.2021;11:15;856,80
03.01.2021;11:30;831,60
03.01.2021;11:45;856,80
03.01.2021;12:00;856,80
03.01.2021;12:15;856,80
03.01.2021;12:30;831,60
03.01.2021;12:45;856,80
03.01.2021;13:00;831,60
03.01.2021;13:15;831,60
03.01.2021;13:30;831,60
03.01.2021;13:45;856,80
03.01.2021;14:00;831,60
03.01.2021;14:15;856,80
03.01.2021;14:30;831,60
03.01.2021;14:45;831,60
03.01.2021;15:00;831,60
03.01.2021;15:15;831,60
03.01.2021;15:30;856,80
03.01.2021;15:45;831,60
03.01.2021;16:00;882,00
03.01.2021;16:15;856,80
03.01.2021;16:30;831,60
03.01.2021;16:45;856,80
03.01.2021;17:00;882,00
03.01.2021;17:15;856,80
03.01.2021;17:30;882,00
03.01.2021;17:45;856,80
03.01.2021;18:00;882,00
03.01.2021;18:15;856,80
03.01.2021;18:30;882,00
03.01.2021;18:45;882,00
03.01.2021;19:00;882,00
03.01.2021;19:15;856,80
03.01.2021;19:30;856,80
03.01.2021;19:45;831,60
03.01.2021;20:00;756,00
03.01.2021;20:15;705,60
03.01.2021;20:30;730,80
03.01.2021;20:45;756,00
03.01.2021;21:00;705,60
03.01.2021;21:15;680,40
03.01.2021;21:30;655,20
03.01.2021;21:45;680,40
03.01.2021;22:00;680,40
03.01.2021;22:15;680,40
03.01.2021;22:30;680,40
03.01.2021;22:45;680,40
03.01.2021;23:00;705,60
03.01.2021;23:15;655,20
03.01.2021;23:30;705,60
03.01.2021;23:45;680,40
04.01.2021;00:00;680,40
04.01.2021;00:15;680,40
04.01.2021;00:30;655,20
04.01.2021;00:45;705,60
04.01.2021;01:00;655,20
04.01.2021;01:15;705,60
04.01.2021;01:30;680,40
04.01.2021;01:45;705,60
04.01.2021;02:00;655,20
04.01.2021;02:15;730,80
04.01.2021;02:30;680,40
04.01.2021;02:45;705,60
04.01.2021;03:00;705,60
04.01.2021;03:15;705,60
04.01.2021;03:30;705,60
04.01.2021;03:45;730,80
04.01.2021;04:00;730,80
04.01.2021;04:15;730,80
04.01.2021;04:30;730,80
04.01.2021;04:45;730,80
04.01.2021;05:00;756,00
04.01.2021;05:15;730,80
04.01.2021;05:30;781,20
04.01.2021;05:45;806,40
04.01.2021;06:00;907,20
04.01.2021;06:15;1134,00
04.01.2021;06:30;2494,80
04.01.2021;06:45;4662,00
04.01.2021;07:00;7509,60
04.01.2021;07:15;9223,20
04.01.2021;07:30;10533,60
04.01.2021;07:45;11718,00
04.01.2021;08:00;11894,40
04.01.2021;08:15;11970,00
04.01.2021;08:30;11718,00
04.01.2021;08:45;11113,20
04.01.2021;09:00;11541,60
04.01.2021;09:15;11768,40
04.01.2021;09:30;11793,60
04.01.2021;09:45;12726,00
04.01.2021;10:00;13280,40
04.01.2021;10:15;13129,20
04.01.2021;10:30;13305,60
04.01.2021;10:45;13507,20
04.01.2021;11:00;13860,00
04.01.2021;11:15;14036,40
04.01.2021;11:30;14086,80
04.01.2021;11:45;14162,40
04.01.2021;12:00;14288,40
04.01.2021;12:15;14364,00
04.01.2021;12:30;14389,20
04.01.2021;12:45;13860,00
04.01.2021;13:00;13784,40
04.01.2021;13:15;13960,80
04.01.2021;13:30;14086,80
04.01.2021;13:45;14313,60
04.01.2021;14:00;14338,80
04.01.2021;14:15;14490,00
04.01.2021;14:30;14212,80
04.01.2021;14:45;14313,60
04.01.2021;15:00;13734,00
04.01.2021;15:15;13633,20
04.01.2021;15:30;13482,00
04.01.2021;15:45;13305,60
04.01.2021;16:00;13330,80
04.01.2021;16:15;13356,00
04.01.2021;16:30;13280,40
04.01.2021;16:45;13507,20
04.01.2021;17:00;13834,80
04.01.2021;17:15;13658,40
04.01.2021;17:30;13305,60
04.01.2021;17:45;13482,00
04.01.2021;18:00;13860,00
04.01.2021;18:15;13986,00
04.01.2021;18:30;13683,60
04.01.2021;18:45;13456,80
04.01.2021;19:00;13305,60
04.01.2021;19:15;13608,00
04.01.2021;19:30;13935,60
04.01.2021;19:45;14011,20
04.01.2021;20:00;13759,20
04.01.2021;20:15;13759,20
04.01.2021;20:30;13532,40
04.01.2021;20:45;13784,40
04.01.2021;21:00;14061,60
04.01.2021;21:15;14086,80
04.01.2021;21:30;14137,20
04.01.2021;21:45;13784,40
04.01.2021;22:00;13759,20
04.01.2021;22:15;14187,60
04.01.2021;22:30;13734,00
04.01.2021;22:45;13860,00
04.01.2021;23:00;13834,80
04.01.2021;23:15;14036,40
04.01.2021;23:30;14036,40
04.01.2021;23:45;13910,40
05.01.2021;00:00;13834,80
05.01.2021;00:15;13482,00
05.01.2021;00:30;13431,60
05.01.2021;00:45;13280,40
05.01.2021;01:00;13305,60
05.01.2021;01:15;13658,40
05.01.2021;01:30;13507,20
05.01.2021;01:45;13507,20
05.01.2021;02:00;13305,60
05.01.2021;02:15;13154,40
05.01.2021;02:30;13179,60
05.01.2021;02:45;13456,80
05.01.2021;03:00;13305,60
05.01.2021;03:15;13280,40
05.01.2021;03:30;12751,20
05.01.2021;03:45;12751,20
05.01.2021;04:00;12751,20
05.01.2021;04:15;12852,00
05.01.2021;04:30;12877,20
05.01.2021;04:45;13028,40
05.01.2021;05:00;12877,20
05.01.2021;05:15;12801,60
05.01.2021;05:30;12776,40
05.01.2021;05:45;12978,00
05.01.2021;06:00;12952,80
05.01.2021;06:15;12927,60
05.01.2021;06:30;13305,60
05.01.2021;06:45;13683,60
05.01.2021;07:00;13935,60
05.01.2021;07:15;14112,00
05.01.2021;07:30;14011,20
05.01.2021;07:45;14464,80
05.01.2021;08:00;14464,80
05.01.2021;08:15;14137,20
05.01.2021;08:30;13986,00
05.01.2021;08:45;13860,00
05.01.2021;09:00;14086,80
05.01.2021;09:15;14666,40
05.01.2021;09:30;14994,00
05.01.2021;09:45;15120,00
05.01.2021;10:00;15397,20
05.01.2021;10:15;15624,00
05.01.2021;10:30;15548,40
05.01.2021;10:45;15346,80
05.01.2021;11:00;15044,40
05.01.2021;11:15;14842,80
05.01.2021;11:30;14943,60
05.01.2021;11:45;15044,40
05.01.2021;12:00;15321,60
05.01.2021;12:15;15296,40
05.01.2021;12:30;15044,40
05.01.2021;12:45;14540,40
05.01.2021;13:00;14238,00
05.01.2021;13:15;13885,20
05.01.2021;13:30;13759,20
05.01.2021;13:45;13935,60
05.01.2021;14:00;14137,20
05.01.2021;14:15;14313,60
05.01.2021;14:30;14187,60
05.01.2021;14:45;14187,60
05.01.2021;15:00;13910,40
05.01.2021;15:15;13860,00
05.01.2021;15:30;13784,40
05.01.2021;15:45;13280,40
05.01.2021;16:00;12499,20
05.01.2021;16:15;12852,00
05.01.2021;16:30;13003,20
05.01.2021;16:45;13482,00
05.01.2021;17:00;13809,60
05.01.2021;17:15;13734,00
05.01.2021;17:30;13708,80
05.01.2021;17:45;13986,00
05.01.2021;18:00;13708,80
05.01.2021;18:15;13834,80
05.01.2021;18:30;13608,00
05.01.2021;18:45;13507,20
05.01.2021;19:00;13608,00
05.01.2021;19:15;13633,20
05.01.2021;19:30;13834,80
05.01.2021;19:45;13935,60
05.01.2021;20:00;14036,40
05.01.2021;20:15;13734,00
05.01.2021;20:30;13683,60
05.01.2021;20:45;13683,60
05.01.2021;21:00;13658,40
05.01.2021;21:15;13708,80
05.01.2021;21:30;13431,60
05.01.2021;21:45;13633,20
05.01.2021;22:00;13885,20
05.01.2021;22:15;13683,60
05.01.2021;22:30;13330,80
05.01.2021;22:45;12474,00
05.01.2021;23:00;11944,80
05.01.2021;23:15;12121,20
05.01.2021;23:30;12348,00
05.01.2021;23:45;12070,80
06.01.2021;00:00;11592,00
06.01.2021;00:15;11289,60
06.01.2021;00:30;11340,00
06.01.2021;00:45;11314,80
06.01.2021;01:00;11340,00
06.01.2021;01:15;11440,80
06.01.2021;01:30;11415,60
06.01.2021;01:45;11516,40
06.01.2021;02:00;11062,80
06.01.2021;02:15;10936,80
06.01.2021;02:30;11088,00
06.01.2021;02:45;11289,60
06.01.2021;03:00;11415,60
06.01.2021;03:15;11214,00
06.01.2021;03:30;11138,40
06.01.2021;03:45;11163,60
06.01.2021;04:00;10911,60
06.01.2021;04:15;11340,00
06.01.2021;04:30;11340,00
06.01.2021;04:45;11516,40
06.01.2021;05:00;11743,20
06.01.2021;05:15;12146,40
06.01.2021;05:30;12121,20
06.01.2021;05:45;12171,60
06.01.2021;06:00;12272,40
06.01.2021;06:15;12322,80
06.01.2021;06:30;12348,00
06.01.2021;06:45;12272,40
06.01.2021;07:00;12574,80
06.01.2021;07:15;12423,60
06.01.2021;07:30;12524,40
06.01.2021;07:45;12650,40
06.01.2021;08:00;12297,60
06.01.2021;08:15;12348,00
06.01.2021;08:30;11894,40
06.01.2021;08:45;11944,80
06.01.2021;09:00;12146,40
06.01.2021;09:15;12222,00
06.01.2021;09:30;12247,20
06.01.2021;09:45;12196,80
06.01.2021;10:00;11793,60
06.01.2021;10:15;11844,00
06.01.2021;10:30;11869,20
06.01.2021;10:45;11541,60
06.01.2021;11:00;11667,60
06.01.2021;11:15;11869,20
06.01.2021;11:30;11667,60
06.01.2021;11:45;11264,40
06.01.2021;12:00;11995,20
06.01.2021;12:15;12020,40
06.01.2021;12:30;11743,20
06.01.2021;12:45;11718,00
06.01.2021;13:00;11692,80
06.01.2021;13:15;11768,40
06.01.2021;13:30;12146,40
06.01.2021;13:45;12373,20
06.01.2021;14:00;12373,20
06.01.2021;14:15;12322,80
06.01.2021;14:30;11970,00
06.01.2021;14:45;11642,40
06.01.2021;15:00;11163,60
06.01.2021;15:15;11088,00
06.01.2021;15:30;11566,80
06.01.2021;15:45;11844,00
06.01.2021;16:00;11844,00
06.01.2021;16:15;11793,60
06.01.2021;16:30;11818,80
06.01.2021;16:45;11541,60
06.01.2021;17:00;11415,60
06.01.2021;17:15;11440,80
06.01.2021;17:30;11743,20
06.01.2021;17:45;12373,20
06.01.2021;18:00;12625,20
06.01.2021;18:15;12776,40
06.01.2021;18:30;12776,40
06.01.2021;18:45;12826,80
06.01.2021;19:00;12373,20
06.01.2021;19:15;12070,80
06.01.2021;19:30;12423,60
06.01.2021;19:45;12297,60
06.01.2021;20:00;12196,80
06.01.2021;20:15;12297,60
06.01.2021;20:30;11844,00
06.01.2021;20:45;11844,00
06.01.2021;21:00;11869,20
06.01.2021;21:15;12020,40
06.01.2021;21:30;11995,20
06.01.2021;21:45;11768,40
06.01.2021;22:00;11390,40
06.01.2021;22:15;11415,60
06.01.2021;22:30;11592,00
06.01.2021;22:45;11466,00
06.01.2021;23:00;11667,60
06.01.2021;23:15;11793,60
06.01.2021;23:30;11718,00
06.01.2021;23:45;11365,20
07.01.2021;00:00;11566,80
07.01.2021;00:15;11617,20
07.01.2021;00:30;11390,40
07.01.2021;00:45;11390,40
07.01.2021;01:00;11491,20
07.01.2021;01:15;11692,80
07.01.2021;01:30;11844,00
07.01.2021;01:45;11970,00
07.01.2021;02:00;11894,40
07.01.2021;02:15;11869,20
07.01.2021;02:30;11566,80
07.01.2021;02:45;11566,80
07.01.2021;03:00;11491,20
07.01.2021;03:15;11415,60
07.01.2021;03:30;11340,00
07.01.2021;03:45;11718,00
07.01.2021;04:00;11793,60
07.01.2021;04:15;11894,40
07.01.2021;04:30;11617,20
07.01.2021;04:45;11617,20
07.01.2021;05:00;11617,20
07.01.2021;05:15;11566,80
07.01.2021;05:30;11516,40
07.01.2021;05:45;11491,20
07.01.2021;06:00;11617,20
07.01.2021;06:15;11718,00
07.01.2021;06:30;12020,40
07.01.2021;06:45;12700,80
07.01.2021;07:00;13179,60
07.01.2021;07:15;13507,20
07.01.2021;07:30;14112,00
07.01.2021;07:45;14767,20
07.01.2021;08:00;14742,00
07.01.2021;08:15;14641,20
07.01.2021;08:30;14590,80
07.01.2021;08:45;14565,60
07.01.2021;09:00;14842,80
07.01.2021;09:15;14968,80
07.01.2021;09:30;14918,40
07.01.2021;09:45;15044,40
07.01.2021;10:00;15145,20
07.01.2021;10:15;15094,80
07.01.2021;10:30;15120,00
07.01.2021;10:45;15296,40
07.01.2021;11:00;15624,00
07.01.2021;11:15;15271,20
07.01.2021;11:30;14994,00
07.01.2021;11:45;15019,20
07.01.2021;12:00;15094,80
07.01.2021;12:15;15246,00
07.01.2021;12:30;15372,00
07.01.2021;12:45;15624,00
07.01.2021;13:00;15472,80
07.01.2021;13:15;15372,00
07.01.2021;13:30;15472,80
07.01.2021;13:45;15724,80
07.01.2021;14:00;15724,80
07.01.2021;14:15;15699,60
07.01.2021;14:30;15649,20
07.01.2021;14:45;15825,60
07.01.2021;15:00;15699,60
07.01.2021;15:15;14767,20
07.01.2021;15:30;14868,00
07.01.2021;15:45;15523,20
07.01.2021;16:00;15422,40
07.01.2021;16:15;15976,80
07.01.2021;16:30;16052,40
07.01.2021;16:45;16027,20
07.01.2021;17:00;16052,40
07.01.2021;17:15;15876,00
07.01.2021;17:30;15246,00
07.01.2021;17:45;13431,60
07.01.2021;18:00;13557,60
07.01.2021;18:15;14515,20
07.01.2021;18:30;14515,20
07.01.2021;18:45;13885,20
07.01.2021;19:00;13759,20
07.01.2021;19:15;14086,80
07.01.2021;19:30;13582,80
07.01.2021;19:45;13834,80
07.01.2021;20:00;14565,60
07.01.2021;20:15;14490,00
07.01.2021;20:30;14666,40
07.01.2021;20:45;15296,40
07.01.2021;21:00;15195,60
07.01.2021;21:15;15019,20
07.01.2021;21:30;14767,20
07.01.2021;21:45;14742,00
07.01.2021;22:00;14842,80
07.01.2021;22:15;14842,80
07.01.2021;22:30;14767,20
07.01.2021;22:45;14666,40
07.01.2021;23:00;15094,80
07.01.2021;23:15;14414,40
07.01.2021;23:30;13683,60
07.01.2021;23:45;12726,00
08.01.2021;00:00;12801,60
08.01.2021;00:15;13330,80
08.01.2021;00:30;13683,60
08.01.2021;00:45;13784,40
08.01.2021;01:00;13759,20
08.01.2021;01:15;13683,60
08.01.2021;01:30;13885,20
08.01.2021;01:45;13885,20
08.01.2021;02:00;13834,80
08.01.2021;02:15;13683,60
08.01.2021;02:30;13608,00
08.01.2021;02:45;13809,60
08.01.2021;03:00;13910,40
08.01.2021;03:15;13532,40
08.01.2021;03:30;13431,60
08.01.2021;03:45;13406,40
08.01.2021;04:00;13431,60
08.01.2021;04:15;13507,20
08.01.2021;04:30;13431,60
08.01.2021;04:45;13406,40
08.01.2021;05:00;13507,20
08.01.2021;05:15;13482,00
08.01.2021;05:30;13456,80
08.01.2021;05:45;13305,60
08.01.2021;06:00;13255,20
08.01.2021;06:15;13330,80
08.01.2021;06:30;13885,20
08.01.2021;06:45;14389,20
08.01.2021;07:00;14263,20
08.01.2021;07:15;14338,80
08.01.2021;07:30;14414,40
08.01.2021;07:45;14389,20
08.01.2021;08:00;15019,20
08.01.2021;08:15;14313,60
08.01.2021;08:30;13431,60
08.01.2021;08:45;13431,60
08.01.2021;09:00;13356,00
08.01.2021;09:15;13053,60
08.01.2021;09:30;12574,80
08.01.2021;09:45;12600,00
08.01.2021;10:00;12826,80
08.01.2021;10:15;13053,60
08.01.2021;10:30;13003,20
08.01.2021;10:45;13255,20
08.01.2021;11:00;13834,80
08.01.2021;11:15;14238,00
08.01.2021;11:30;14414,40
08.01.2021;11:45;14490,00
08.01.2021;12:00;14565,60
08.01.2021;12:15;14364,00
08.01.2021;12:30;14464,80
08.01.2021;12:45;14011,20
08.01.2021;13:00;13809,60
08.01.2021;13:15;13734,00
08.01.2021;13:30;13633,20
08.01.2021;13:45;13809,60
08.01.2021;14:00;13784,40
08.01.2021;14:15;13582,80
08.01.2021;14:30;13658,40
08.01.2021;14:45;13456,80
08.01.2021;15:00;13431,60
08.01.2021;15:15;13255,20
08.01.2021;15:30;13406,40
08.01.2021;15:45;13431,60
08.01.2021;16:00;13683,60
08.01.2021;16:15;13658,40
08.01.2021;16:30;14137,20
08.01.2021;16:45;14187,60
08.01.2021;17:00;14212,80
08.01.2021;17:15;14086,80
08.01.2021;17:30;14263,20
08.01.2021;17:45;14263,20
08.01.2021;18:00;14641,20
08.01.2021;18:15;14439,60
08.01.2021;18:30;14540,40
08.01.2021;18:45;13860,00
08.01.2021;19:00;13381,20
08.01.2021;19:15;13960,80
08.01.2021;19:30;14036,40
08.01.2021;19:45;14313,60
08.01.2021;20:00;14767,20
08.01.2021;20:15;14313,60
08.01.2021;20:30;13986,00
08.01.2021;20:45;14238,00
08.01.2021;21:00;14086,80
08.01.2021;21:15;14263,20
08.01.2021;21:30;14036,40
08.01.2021;21:45;13834,80
08.01.2021;22:00;14112,00
08.01.2021;22:15;14364,00
08.01.2021;22:30;14011,20
08.01.2021;22:45;14137,20
08.01.2021;23:00;13910,40
08.01.2021;23:15;13658,40
08.01.2021;23:30;13255,20
08.01.2021;23:45;13230,00
09.01.2021;00:00;12978,00
09.01.2021;00:15;12852,00
09.01.2021;00:30;12726,00
09.01.2021;00:45;12650,40
09.01.2021;01:00;12801,60
09.01.2021;01:15;13003,20
09.01.2021;01:30;12600,00
09.01.2021;01:45;12474,00
09.01.2021;02:00;12423,60
09.01.2021;02:15;12499,20
09.01.2021;02:30;12549,60
09.01.2021;02:45;12927,60
09.01.2021;03:00;12801,60
09.01.2021;03:15;12852,00
09.01.2021;03:30;12600,00
09.01.2021;03:45;12474,00
09.01.2021;04:00;12373,20
09.01.2021;04:15;12625,20
09.01.2021;04:30;12700,80
09.01.2021;04:45;13305,60
09.01.2021;05:00;13507,20
09.01.2021;05:15;13280,40
09.01.2021;05:30;12726,00
09.01.2021;05:45;12448,80
09.01.2021;06:00;12247,20
09.01.2021;06:15;12272,40
09.01.2021;06:30;12171,60
09.01.2021;06:45;12373,20
09.01.2021;07:00;12650,40
09.01.2021;07:15;12726,00
09.01.2021;07:30;12826,80
09.01.2021;07:45;12776,40
09.01.2021;08:00;12751,20
09.01.2021;08:15;12625,20
09.01.2021;08:30;12423,60
09.01.2021;08:45;12448,80
09.01.2021;09:00;12474,00
09.01.2021;09:15;12852,00
09.01.2021;09:30;12826,80
09.01.2021;09:45;12776,40
09.01.2021;10:00;12726,00
09.01.2021;10:15;12801,60
09.01.2021;10:30;12625,20
09.01.2021;10:45;12650,40
09.01.2021;11:00;12650,40
09.01.2021;11:15;12726,00
09.01.2021;11:30;12600,00
09.01.2021;11:45;12574,80
09.01.2021;12:00;12625,20
09.01.2021;12:15;12322,80
09.01.2021;12:30;11768,40
09.01.2021;12:45;11289,60
09.01.2021;13:00;10936,80
09.01.2021;13:15;10584,00
09.01.2021;13:30;11692,80
09.01.2021;13:45;12146,40
09.01.2021;14:00;11718,00
09.01.2021;14:15;11844,00
09.01.2021;14:30;11970,00
09.01.2021;14:45;11919,60
09.01.2021;15:00;11541,60
09.01.2021;15:15;11365,20
09.01.2021;15:30;11390,40
09.01.2021;15:45;11592,00
09.01.2021;16:00;11466,00
09.01.2021;16:15;11239,20
09.01.2021;16:30;11440,80
09.01.2021;16:45;11516,40
09.01.2021;17:00;11340,00
09.01.2021;17:15;10987,20
09.01.2021;17:30;11062,80
09.01.2021;17:45;10836,00
09.01.2021;18:00;10659,60
09.01.2021;18:15;10634,40
09.01.2021;18:30;10962,00
09.01.2021;18:45;11188,80
09.01.2021;19:00;11289,60
09.01.2021;19:15;11264,40
09.01.2021;19:30;11365,20
09.01.2021;19:45;11415,60
09.01.2021;20:00;11037,60
09.01.2021;20:15;10936,80
09.01.2021;20:30;10886,40
09.01.2021;20:45;10810,80
09.01.2021;21:00;10710,00
09.01.2021;21:15;10533,60
09.01.2021;21:30;10710,00
09.01.2021;21:45;10634,40
09.01.2021;22:00;10836,00
09.01.2021;22:15;10609,20
09.01.2021;22:30;10432,80
09.01.2021;22:45;10054,80
09.01.2021;23:00;9802,80
09.01.2021;23:15;9853,20
09.01.2021;23:30;9576,00
09.01.2021;23:45;9777,60
10.01.2021;00:00;9676,80
10.01.2021;00:15;9475,20
10.01.2021;00:30;9450,00
10.01.2021;00:45;9450,00
10.01.2021;01:00;9072,00
10.01.2021;01:15;9853,20
10.01.2021;01:30;10306,80
10.01.2021;01:45;10382,40
10.01.2021;02:00;10281,60
10.01.2021;02:15;10180,80
10.01.2021;02:30;10155,60
10.01.2021;02:45;9954,00
10.01.2021;03:00;9828,00
10.01.2021;03:15;9626,40
10.01.2021;03:30;9601,20
10.01.2021;03:45;9626,40
10.01.2021;04:00;9450,00
10.01.2021;04:15;9399,60
10.01.2021;04:30;9298,80
10.01.2021;04:45;9172,80
10.01.2021;05:00;8794,80
10.01.2021;05:15;7358,40
10.01.2021;05:30;6627,60
10.01.2021;05:45;4964,40
10.01.2021;06:00;3855,60
10.01.2021;06:15;3679,20
10.01.2021;06:30;3402,00
10.01.2021;06:45;3679,20
